time,seconds_elapsed,z,y,x
1681147570850618000,2.0486181640625,0.08192775710225104,-0.005028632683819159,0.015256153751560485
1681147570860690200,2.058690185546875,0.07324643799662589,0.003267742224829271,0.01736090747846756
1681147570870762000,2.068761962890625,0.07968027043640613,-0.007308167588897049,0.00039485366963781413
1681147570880834000,2.078833984375,0.06995441071391105,-0.019245803343039006,-0.00866330395832192
1681147570890906000,2.088906005859375,0.08656243116557598,-0.016811835928075013,-0.0003650019540684297
1681147570900978200,2.098978271484375,0.10481646525859832,-0.007006161568174138,0.004777174106822349
1681147570911050000,2.109050048828125,0.0793763190537691,-0.019995434400252997,0.0032720485071884467
1681147570921122000,2.1191220703125,0.0778776049286127,-0.014286135109048336,0.0023901785055873916
1681147570931194000,2.129194091796875,0.08685469211041927,-0.005209734004922211,0.008207130289194174
1681147570941266200,2.13926611328125,0.07428396435081959,-0.012094598147831856,0.020732767664897254
1681147570951338200,2.149338134765625,0.06665303108096123,-0.01868820599289611,0.0007730712983058765
1681147570961410300,2.159410400390625,0.05977028582990169,-0.015338384108338505,-0.00004348294869996607
1681147570971482400,2.169482421875,0.07113865206241607,-0.006395171796670183,-0.008773335637478157
1681147570981554200,2.17955419921875,0.0777209530621767,-0.010565169224003329,0.005832615143619478
1681147570991626200,2.189626220703125,0.06814356189966202,-0.02523997485707514,0.003418416441627778
1681147571001698300,2.1996982421875,0.07113572945296764,-0.02610640069437213,-0.007053142515057697
1681147571011770400,2.209770263671875,0.05183481665551662,-0.00994129257146269,0.011603567794454284
1681147571021842200,2.21984228515625,0.08640227216780186,-0.016761247385153544,-0.00011200444053392857
1681147571031914200,2.229914306640625,0.06904431013166903,-0.008071023453865199,0.001694802952837199
1681147571041986300,2.239986328125,0.06604980449080466,0.0003154317578766495,-0.011724892619182355
1681147571052058000,2.25005810546875,0.06260872412621975,-0.008120324221998453,0.006273390314215794
1681147571062130200,2.260130126953125,0.07817103491723537,-0.0064660998747218396,0.010993080346449278
